date,price,inprice,inreturn,return
1940-06-17,9.98,2.30058309,0.00401607,0.004024145
1940-06-18,10.01,2.303584593,0.003001503,0.003006012
1940-06-19,10.03,2.305580602,0.001996009,0.001998002
1940-06-20,9.91,2.293544348,-0.012036254,-0.011964108
1940-06-21,9.91,2.293544348,0,0
1940-06-24,10.1,2.312535424,0.018991076,0.019172553
1940-06-25,9.81,2.283402274,-0.02913315,-0.028712871
1940-06-26,9.75,2.277267285,-0.006134989,-0.006116208
1940-06-27,9.85,2.287471455,0.01020417,0.01025641
1940-06-28,9.98,2.30058309,0.013111635,0.01319797
1940-07-01,9.87,2.289499853,-0.011083237,-0.011022044
1940-07-02,9.85,2.287471455,-0.002028398,-0.002026342
1940-07-03,9.88,2.290512512,0.003041057,0.003045685
1940-07-05,9.94,2.296567021,0.006054509,0.006072874
1940-07-08,9.94,2.296567021,0,0
1940-07-09,9.94,2.296567021,0,0
1940-07-10,9.97,2.299580584,0.003013563,0.003018109
1940-07-11,9.97,2.299580584,0,0
1940-07-12,9.95,2.297572551,-0.002008033,-0.002006018
1940-07-15,9.98,2.30058309,0.003010539,0.003015075
1940-07-16,10.09,2.311544834,0.010961744,0.011022044
1940-07-17,10.06,2.308567165,-0.00297767,-0.002973241
1940-07-18,10.07,2.309560707,0.000993542,0.000994036
1940-07-19,9.97,2.299580584,-0.009980123,-0.009930487
1940-07-22,9.97,2.299580584,0,0
1940-07-23,9.98,2.30058309,0.001002506,0.001003009
1940-07-24,9.89,2.291524146,-0.009058945,-0.009018036
1940-07-25,9.92,2.294552921,0.003028776,0.003033367
1940-07-26,9.97,2.299580584,0.005027663,0.005040323
1940-07-29,10.08,2.310553263,0.010972679,0.011033099
1940-07-30,10.33,2.335052283,0.02449902,0.024801587
1940-07-31,10.29,2.33117255,-0.003879733,-0.003872217
1940-08-01,10.26,2.32825284,-0.00291971,-0.002915452
1940-08-02,10.25,2.327277706,-0.000975134,-0.000974659
1940-08-05,10.28,2.33020026,0.002922554,0.002926829
1940-08-06,10.17,2.31944221,-0.01075805,-0.010700389
1940-08-07,10.17,2.31944221,0,0
1940-08-08,10.17,2.31944221,0,0
1940-08-09,10.27,2.329227024,0.009784814,0.009832842
1940-08-12,10.38,2.339880878,0.010653854,0.010710808
1940-08-13,10,2.302585093,-0.037295785,-0.036608863
1940-08-14,9.91,2.293544348,-0.009040745,-0.009
1940-08-15,10,2.302585093,0.009040745,0.009081736
1940-08-16,9.84,2.286455711,-0.016129382,-0.016
1940-08-19,9.91,2.293544348,0.007088637,0.007113821
1940-08-20,10.03,2.305580602,0.012036254,0.012108981
1940-08-21,10.21,2.323367632,0.01778703,0.017946162
1940-08-22,10.32,2.33408376,0.010716128,0.010773751
1940-08-23,10.19,2.321406847,-0.012676913,-0.012596899
1940-08-26,10.23,2.32532458,0.003917733,0.003925417
1940-08-27,10.23,2.32532458,0,0
1940-08-28,10.37,2.338917022,0.013592442,0.013685239
1940-08-29,10.32,2.33408376,-0.004833262,-0.004821601
1940-08-30,10.5,2.351375257,0.017291497,0.01744186
1940-09-03,10.56,2.357073278,0.005698021,0.005714286
1940-09-04,10.78,2.377692565,0.020619287,0.020833333
1940-09-05,10.93,2.391511302,0.013818737,0.013914657
1940-09-06,10.85,2.38416508,-0.007346222,-0.007319305
1940-09-09,10.52,2.353278207,-0.030886873,-0.030414747
1940-09-10,10.53,2.354228326,0.000950119,0.00095057
1940-09-11,10.45,2.346601978,-0.007626348,-0.007597341
1940-09-12,10.3,2.332143895,-0.014458083,-0.014354067
1940-09-13,10.31,2.333114298,0.000970403,0.000970874
1940-09-16,10.46,2.347558459,0.014444161,0.014548982
1940-09-17,10.54,2.355177543,0.007619084,0.007648184
1940-09-18,10.62,2.362739016,0.007561473,0.007590133
1940-09-19,10.59,2.35991016,-0.002828856,-0.002824859
1940-09-20,10.59,2.35991016,0,0
1940-09-23,10.9,2.388762789,0.02885263,0.029272899
1940-09-24,10.86,2.385086315,-0.003676475,-0.003669725
1940-09-25,10.84,2.383242996,-0.001843318,-0.001841621
1940-09-26,10.77,2.376764491,-0.006478505,-0.006457565
1940-09-27,10.58,2.358965426,-0.017799065,-0.017641597
1940-09-30,10.66,2.366498419,0.007532992,0.007561437
1940-10-01,10.81,2.380471632,0.013973213,0.014071295
1940-10-02,10.86,2.385086315,0.004614683,0.004625347
1940-10-03,10.87,2.386006701,0.000920387,0.00092081
1940-10-04,10.78,2.377692565,-0.008314136,-0.008279669
1940-10-07,10.72,2.372111156,-0.00558141,-0.005565863
1940-10-08,10.54,2.355177543,-0.016933613,-0.016791045
1940-10-09,10.48,2.349468679,-0.005708864,-0.0056926
1940-10-10,10.47,2.348514025,-0.000954654,-0.000954198
1940-10-11,10.58,2.358965426,0.010451402,0.010506208
1940-10-14,10.53,2.354228326,-0.0047371,-0.004725898
1940-10-15,10.64,2.364620484,0.010392158,0.010446344
1940-10-16,10.68,2.368372834,0.00375235,0.003759398
1940-10-17,10.73,2.373043557,0.004670723,0.004681648
1940-10-18,10.72,2.372111156,-0.000932401,-0.000931966
1940-10-21,10.65,2.365559892,-0.006551263,-0.006529851
1940-10-22,10.7,2.370243741,0.004683849,0.004694836
1940-10-23,10.8,2.379546134,0.009302393,0.009345794
1940-10-24,10.73,2.373043557,-0.006502577,-0.006481481
1940-10-25,10.73,2.373043557,0,0
1940-10-28,10.81,2.380471632,0.007428075,0.007455732
1940-10-29,10.83,2.382320061,0.001848429,0.001850139
1940-10-30,10.92,2.39059597,0.008275909,0.008310249
1940-10-31,11.08,2.405141681,0.014545711,0.014652015
1940-11-01,11.08,2.405141681,0,0
1940-11-04,11.16,2.412335957,0.007194276,0.007220217
1940-11-06,10.79,2.378619779,-0.033716178,-0.033154122
1940-11-07,11.39,2.432735777,0.054115998,0.055607044
1940-11-08,11.23,2.418588769,-0.014147009,-0.01404741
1940-11-12,11.36,2.430098413,0.011509645,0.011576135
1940-11-13,11.26,2.421256623,-0.008841791,-0.008802817
1940-11-14,11.29,2.423917378,0.002660755,0.002664298
1940-11-15,11.17,2.413231613,-0.010685765,-0.010628875
1940-11-18,11.04,2.401525041,-0.011706572,-0.011638317
1940-11-19,11.05,2.402430428,0.000905387,0.000905797
1940-11-20,10.79,2.378619779,-0.023810649,-0.023529412
1940-11-22,10.79,2.378619779,0,0
1940-11-25,10.79,2.378619779,0,0
1940-11-26,10.76,2.375835555,-0.002784225,-0.002780352
1940-11-27,10.56,2.357073278,-0.018762276,-0.018587361
1940-11-28,10.56,2.357073278,0,0
1940-11-29,10.57,2.3580198,0.000946522,0.00094697
1940-12-02,10.62,2.362739016,0.004719216,0.004730369
1940-12-03,10.58,2.358965426,-0.003773589,-0.003766478
1940-12-04,10.58,2.358965426,0,0
1940-12-05,10.51,2.352327185,-0.006638242,-0.006616257
1940-12-06,10.53,2.354228326,0.001901141,0.00190295
1940-12-09,10.61,2.361796953,0.007568626,0.007597341
1940-12-10,10.61,2.361796953,0,0
1940-12-11,10.63,2.363680192,0.00188324,0.001885014
1940-12-12,10.67,2.367436065,0.003755873,0.003762935
1940-12-13,10.69,2.369308725,0.00187266,0.001874414
1940-12-16,10.58,2.358965426,-0.010343299,-0.010289991
1940-12-17,10.54,2.355177543,-0.003787883,-0.003780718
1940-12-18,10.44,2.345644582,-0.009532961,-0.009487666
1940-12-19,10.4,2.341805806,-0.003838776,-0.003831418
1940-12-20,10.41,2.342766883,0.000961076,0.000961538
1940-12-23,10.38,2.339880878,-0.002886005,-0.002881844
1940-12-24,10.4,2.341805806,0.001924928,0.001926782
1940-12-26,10.39,2.340843805,-0.000962001,-0.000961538
1940-12-27,10.44,2.345644582,0.004800777,0.00481232
1940-12-30,10.57,2.3580198,0.012375217,0.012452107
1940-12-31,10.58,2.358965426,0.000945627,0.000946074
1941-01-02,10.48,2.349468679,-0.009496748,-0.009451796
1941-01-03,10.72,2.372111156,0.022642477,0.022900763
1941-01-06,10.74,2.373975089,0.001863933,0.001865672
1941-01-07,10.75,2.374905755,0.000930665,0.000931099
1941-01-08,10.77,2.376764491,0.001858737,0.001860465
1941-01-09,10.83,2.382320061,0.00555557,0.005571031
1941-01-10,10.86,2.385086315,0.002766253,0.002770083
1941-01-13,10.82,2.381396273,-0.003690041,-0.003683241
1941-01-14,10.76,2.375835555,-0.005560719,-0.005545287
1941-01-15,10.67,2.367436065,-0.008399489,-0.008364312
1941-01-16,10.54,2.355177543,-0.012258522,-0.012183693
1941-01-17,10.52,2.353278207,-0.001899336,-0.001897533
1941-01-20,10.47,2.348514025,-0.004764182,-0.004752852
1941-01-21,10.37,2.338917022,-0.009597003,-0.009551098
1941-01-22,10.43,2.344686269,0.005769247,0.005785921
1941-01-23,10.42,2.343727036,-0.000959233,-0.000958773
1941-01-24,10.45,2.346601978,0.002874942,0.002879079
1941-01-27,10.49,2.350422422,0.003820444,0.003827751
1941-01-28,10.43,2.344686269,-0.005736153,-0.005719733
1941-01-29,10.22,2.324346585,-0.020339684,-0.020134228
1941-01-30,10.04,2.306577114,-0.017769471,-0.017612524
1941-01-31,10.07,2.309560707,0.002983592,0.002988048
1941-02-03,9.96,2.298577072,-0.010983635,-0.010923535
1941-02-04,9.97,2.299580584,0.001003512,0.001004016
1941-02-05,10.15,2.317473705,0.017893122,0.018054162
1941-02-06,10.19,2.321406847,0.003933142,0.003940887
1941-02-07,10.16,2.318458442,-0.002948405,-0.002944063
1941-02-10,10.15,2.317473705,-0.000984737,-0.000984252
1941-02-11,9.98,2.30058309,-0.016890615,-0.016748768
1941-02-13,9.84,2.286455711,-0.014127379,-0.014028056
1941-02-14,9.53,2.254444718,-0.032010993,-0.031504065
1941-02-17,9.65,2.266957915,0.012513198,0.012591815
1941-02-18,9.63,2.264883226,-0.00207469,-0.002072539
1941-02-19,9.55,2.256541154,-0.008342071,-0.008307373
1941-02-20,9.72,2.274185618,0.017644464,0.017801047
1941-02-21,9.76,2.2782924,0.004106782,0.004115226
1941-02-24,9.84,2.286455711,0.008163311,0.008196721
1941-02-25,9.93,2.295560478,0.009104767,0.009146341
1941-02-26,9.95,2.297572551,0.002012073,0.002014099
1941-02-27,9.88,2.290512512,-0.007060039,-0.007035176
1941-02-28,9.92,2.294552921,0.00404041,0.004048583
1941-03-03,9.77,2.279316466,-0.015236455,-0.015120968
1941-03-04,9.82,2.284421122,0.005104656,0.005117707
1941-03-05,9.76,2.2782924,-0.006128722,-0.00610998
1941-03-06,9.95,2.297572551,0.019280151,0.019467213
1941-03-07,9.9,2.292534757,-0.005037794,-0.005025126
1941-03-10,10.1,2.312535424,0.020000667,0.02020202
1941-03-11,10.02,2.304583096,-0.007952328,-0.007920792
1941-03-12,10.02,2.304583096,0,0
1941-03-13,9.97,2.299580584,-0.005002512,-0.00499002
1941-03-14,9.98,2.30058309,0.001002506,0.001003009
1941-03-17,10.03,2.305580602,0.004997512,0.00501002
1941-03-18,10.07,2.309560707,0.003980105,0.003988036
1941-03-19,10.01,2.303584593,-0.005976113,-0.005958292
1941-03-20,10.02,2.304583096,0.000998502,0.000999001
1941-03-21,9.93,2.295560478,-0.009022618,-0.008982036
1941-03-24,9.92,2.294552921,-0.001007557,-0.001007049
1941-03-25,9.96,2.298577072,0.00402415,0.004032258
1941-03-26,9.93,2.295560478,-0.003016594,-0.003012048
1941-03-27,10.01,2.303584593,0.008024115,0.008056395
1941-03-28,9.94,2.296567021,-0.007017573,-0.006993007
1941-03-31,9.96,2.298577072,0.002010051,0.002012072
1941-04-01,9.97,2.299580584,0.001003512,0.001004016
1941-04-02,10.01,2.303584593,0.004004009,0.004012036
1941-04-03,10.16,2.318458442,0.014873849,0.014985015
1941-04-04,10.14,2.316487998,-0.001970444,-0.001968504
1941-04-07,10.05,2.307572635,-0.008915364,-0.00887574
1941-04-08,9.84,2.286455711,-0.021116923,-0.020895522
1941-04-09,9.7,2.272125886,-0.014329826,-0.014227642
1941-04-10,9.69,2.271094426,-0.00103146,-0.001030928
1941-04-14,9.62,2.263844265,-0.007250161,-0.007223942
1941-04-15,9.59,2.260720889,-0.003123376,-0.003118503
1941-04-16,9.59,2.260720889,0,0
1941-04-17,9.54,2.255493485,-0.005227403,-0.005213764
1941-04-18,9.4,2.240709689,-0.014783796,-0.014675052
1941-04-21,9.37,2.237513096,-0.003196593,-0.003191489
1941-04-22,9.32,2.232162629,-0.005350468,-0.005336179
1941-04-23,9.43,2.243896097,0.011733468,0.011802575
1941-04-24,9.47,2.248128907,0.004232811,0.004241782
1941-04-25,9.4,2.240709689,-0.007419218,-0.007391763
1941-04-28,9.42,2.242835089,0.002125399,0.00212766
1941-04-29,9.44,2.24495598,0.002120892,0.002123142
1941-04-30,9.31,2.231089091,-0.013866889,-0.013771186
1941-05-01,9.3,2.2300144,-0.001074691,-0.001074114
1941-05-02,9.33,2.233235015,0.003220615,0.003225806
1941-05-05,9.34,2.234306252,0.001071237,0.001071811
1941-05-06,9.5,2.251291799,0.016985546,0.017130621
1941-05-07,9.47,2.248128907,-0.003162891,-0.003157895
1941-05-08,9.45,2.246014742,-0.002114166,-0.002111932
1941-05-09,9.45,2.246014742,0,0
1941-05-12,9.56,2.257587727,0.011572986,0.011640212
1941-05-13,9.56,2.257587727,0,0
1941-05-14,9.49,2.250238613,-0.007349114,-0.007322176
1941-05-15,9.33,2.233235015,-0.017003598,-0.016859852
1941-05-16,9.35,2.235376343,0.002141328,0.002143623
1941-05-19,9.4,2.240709689,0.005333346,0.005347594
1941-05-20,9.56,2.257587727,0.016878038,0.017021277
1941-05-21,9.55,2.256541154,-0.001046573,-0.001046025
1941-05-22,9.44,2.24495598,-0.011585174,-0.011518325
1941-05-23,9.44,2.24495598,0,0
1941-05-26,9.33,2.233235015,-0.011720965,-0.011652542
1941-05-27,9.39,2.239645293,0.006410278,0.006430868
1941-05-28,9.39,2.239645293,0,0
1941-05-29,9.38,2.238579763,-0.00106553,-0.001064963
1941-06-02,9.36,2.23644529,-0.002134473,-0.002132196
1941-06-03,9.47,2.248128907,0.011683617,0.011752137
1941-06-04,9.46,2.247072383,-0.001056524,-0.001055966
1941-06-05,9.5,2.251291799,0.004219416,0.00422833
1941-06-06,9.49,2.250238613,-0.001053186,-0.001052632
1941-06-09,9.66,2.267993648,0.017755036,0.017913593
1941-06-10,9.82,2.284421122,0.016427474,0.016563147
1941-06-11,9.82,2.284421122,0,0
1941-06-12,9.87,2.289499853,0.005078731,0.00509165
1941-06-13,9.85,2.287471455,-0.002028398,-0.002026342
1941-06-16,9.81,2.283402274,-0.004069182,-0.004060914
1941-06-17,9.89,2.291524146,0.008121872,0.008154944
1941-06-18,9.9,2.292534757,0.001010612,0.001011122
1941-06-19,9.88,2.290512512,-0.002022245,-0.002020202
1941-06-20,9.76,2.2782924,-0.012220111,-0.012145749
1941-06-23,9.95,2.297572551,0.019280151,0.019467213
1941-06-24,9.88,2.290512512,-0.007060039,-0.007035176
1941-06-25,9.9,2.292534757,0.002022245,0.002024291
1941-06-26,9.94,2.296567021,0.004032264,0.004040404
1941-06-27,9.89,2.291524146,-0.005042875,-0.005030181
1941-06-30,9.85,2.287471455,-0.00405269,-0.004044489
1941-07-01,9.82,2.284421122,-0.003050333,-0.003045685
1941-07-02,9.89,2.291524146,0.007103023,0.00712831
1941-07-03,9.91,2.293544348,0.002020203,0.002022245
1941-07-07,10.09,2.311544834,0.018000486,0.018163471
1941-07-08,10.28,2.33020026,0.018655426,0.018830525
1941-07-09,10.28,2.33020026,0,0
1941-07-10,10.31,2.333114298,0.002914038,0.002918288
1941-07-11,10.28,2.33020026,-0.002914038,-0.002909796
1941-07-14,10.3,2.332143895,0.001943635,0.001945525
1941-07-15,10.33,2.335052283,0.002908388,0.002912621
1941-07-16,10.28,2.33020026,-0.004852023,-0.004840271
1941-07-17,10.21,2.323367632,-0.006832628,-0.006809339
1941-07-18,10.25,2.327277706,0.003910073,0.003917728
1941-07-21,10.46,2.347558459,0.020280753,0.020487805
1941-07-22,10.45,2.346601978,-0.00095648,-0.000956023
1941-07-23,10.42,2.343727036,-0.002874942,-0.002870813
1941-07-24,10.36,2.337952237,-0.005774799,-0.005758157
1941-07-25,10.34,2.336019869,-0.001932368,-0.001930502
1941-07-28,10.47,2.348514025,0.012494156,0.012572534
1941-07-29,10.45,2.346601978,-0.001912046,-0.00191022
1941-07-30,10.4,2.341805806,-0.004796172,-0.004784689
1941-07-31,10.39,2.340843805,-0.000962001,-0.000961538
1941-08-01,10.34,2.336019869,-0.004823936,-0.00481232
1941-08-04,10.36,2.337952237,0.001932368,0.001934236
1941-08-05,10.36,2.337952237,0,0
1941-08-06,10.36,2.337952237,0,0
1941-08-07,10.34,2.336019869,-0.001932368,-0.001930502
1941-08-08,10.23,2.32532458,-0.010695289,-0.010638298
1941-08-11,10.14,2.316487998,-0.008836582,-0.008797654
1941-08-12,10.14,2.316487998,0,0
1941-08-13,10.09,2.311544834,-0.004943164,-0.004930966
1941-08-14,10.13,2.315501318,0.003956484,0.003964321
1941-08-15,10.03,2.305580602,-0.009920716,-0.009871668
1941-08-18,10.13,2.315501318,0.009920716,0.00997009
1941-08-19,10.14,2.316487998,0.00098668,0.000987167
1941-08-20,10.18,2.320425011,0.003937013,0.003944773
1941-08-21,10.17,2.31944221,-0.000982801,-0.000982318
1941-08-22,10.15,2.317473705,-0.001968505,-0.001966568
1941-08-25,10.17,2.31944221,0.001968505,0.001970443
1941-08-26,10.25,2.327277706,0.007835496,0.007866273
1941-08-27,10.26,2.32825284,0.000975134,0.00097561
1941-08-28,10.29,2.33117255,0.00291971,0.002923977
1941-08-29,10.28,2.33020026,-0.00097229,-0.000971817
1941-09-02,10.34,2.336019869,0.005819609,0.005836576
1941-09-03,10.27,2.329227024,-0.006792845,-0.006769826
1941-09-04,10.24,2.32630162,-0.002925404,-0.00292113
1941-09-05,10.21,2.323367632,-0.002933987,-0.002929687
1941-09-08,10.23,2.32532458,0.001956948,0.001958864
1941-09-09,10.2,2.32238772,-0.00293686,-0.002932551
1941-09-10,10.12,2.314513664,-0.007874056,-0.007843137
1941-09-11,10.23,2.32532458,0.010810916,0.010869565
1941-09-12,10.23,2.32532458,0,0
1941-09-15,10.24,2.32630162,0.00097704,0.000977517
1941-09-16,10.29,2.33117255,0.00487093,0.004882813
1941-09-17,10.47,2.348514025,0.017341475,0.017492711
1941-09-18,10.39,2.340843805,-0.00767022,-0.007640879
1941-09-19,10.29,2.33117255,-0.009671255,-0.009624639
1941-09-22,10.28,2.33020026,-0.00097229,-0.000971817
1941-09-23,10.32,2.33408376,0.0038835,0.003891051
1941-09-24,10.25,2.327277706,-0.006806054,-0.006782946
1941-09-25,10.12,2.314513664,-0.012764042,-0.012682927
1941-09-26,10.09,2.311544834,-0.002968829,-0.002964427
1941-09-29,10.13,2.315501318,0.003956484,0.003964321
1941-09-30,10.2,2.32238772,0.006886402,0.006910168
1941-10-01,10.17,2.31944221,-0.00294551,-0.002941176
1941-10-02,10.14,2.316487998,-0.002954212,-0.002949853
1941-10-03,10.13,2.315501318,-0.00098668,-0.000986193
1941-10-06,10.12,2.314513664,-0.000987654,-0.000987167
1941-10-07,10,2.302585093,-0.011928571,-0.011857708
1941-10-08,9.98,2.30058309,-0.002002003,-0.002
1941-10-09,9.84,2.286455711,-0.014127379,-0.014028056
1941-10-10,9.84,2.286455711,0,0
1941-10-14,9.78,2.280339484,-0.006116227,-0.006097561
1941-10-15,9.72,2.274185618,-0.006153866,-0.006134969
1941-10-16,9.58,2.259677592,-0.014508026,-0.014403292
1941-10-17,9.62,2.263844265,0.004166673,0.004175365
1941-10-20,9.71,2.273156282,0.009312018,0.009355509
1941-10-21,9.8,2.282382386,0.009226103,0.009268795
1941-10-22,9.76,2.2782924,-0.004089985,-0.004081633
1941-10-23,9.77,2.279316466,0.001024066,0.00102459
1941-10-24,9.82,2.284421122,0.005104656,0.005117707
1941-10-27,9.66,2.267993648,-0.016427474,-0.016293279
1941-10-28,9.65,2.266957915,-0.001035733,-0.001035197
1941-10-29,9.62,2.263844265,-0.003113651,-0.003108808
1941-10-30,9.62,2.263844265,0,0
1941-10-31,9.5,2.251291799,-0.012552466,-0.012474012
1941-11-03,9.59,2.260720889,0.00942909,0.009473684
1941-11-05,9.66,2.267993648,0.007272759,0.00729927
1941-11-06,9.58,2.259677592,-0.008316056,-0.008281573
1941-11-07,9.55,2.256541154,-0.003136437,-0.003131524
1941-11-10,9.48,2.249184316,-0.007356838,-0.007329843
1941-11-12,9.26,2.225704049,-0.023480268,-0.023206751
1941-11-13,9.21,2.22028985,-0.005414198,-0.005399568
1941-11-14,9.3,2.2300144,0.00972455,0.009771987
1941-11-17,9.28,2.227861547,-0.002152853,-0.002150538
1941-11-18,9.26,2.225704049,-0.002157498,-0.002155172
1941-11-19,9.34,2.234306252,0.008602204,0.008639309
1941-11-21,9.38,2.238579763,0.004273511,0.004282655
1941-11-24,9.4,2.240709689,0.002129926,0.002132196
1941-11-25,9.35,2.235376343,-0.005333346,-0.005319149
1941-11-26,9.27,2.22678338,-0.008592964,-0.00855615
1941-11-27,9.21,2.22028985,-0.006493529,-0.006472492
1941-11-28,9.12,2.210469804,-0.009820046,-0.009771987
1941-12-01,9.07,2.204972264,-0.00549754,-0.005482456
1941-12-02,9.26,2.225704049,0.020731785,0.020948181
1941-12-03,9.36,2.23644529,0.010741242,0.010799136
1941-12-04,9.38,2.238579763,0.002134473,0.002136752
1941-12-05,9.32,2.232162629,-0.006417134,-0.006396588
1941-12-08,8.97,2.193885676,-0.038276953,-0.037553648
1941-12-09,8.68,2.161021529,-0.032864147,-0.032329989
1941-12-10,8.68,2.161021529,0,0
1941-12-11,8.82,2.17702187,0.016000341,0.016129032
1941-12-12,8.73,2.16676537,-0.0102565,-0.010204082
1941-12-15,8.73,2.16676537,0,0
1941-12-16,8.71,2.164471791,-0.002293579,-0.002290951
1941-12-17,8.57,2.148267733,-0.016204058,-0.016073479
1941-12-18,8.49,2.138889,-0.009378732,-0.009334889
1941-12-19,8.49,2.138889,0,0
1941-12-22,8.4,2.128231706,-0.010657294,-0.010600707
1941-12-23,8.38,2.125847914,-0.002383791,-0.002380952
1941-12-24,8.39,2.12704052,0.001192606,0.001193317
1941-12-26,8.42,2.130609828,0.003569308,0.003575685
1941-12-29,8.37,2.124653885,-0.005955944,-0.005938242
1941-12-30,8.74,2.16791019,0.043256305,0.044205496
1941-12-31,8.69,2.162172939,-0.00573725,-0.005720824
1942-01-02,8.89,2.18492705,0.02275411,0.02301496
1942-01-05,9.09,2.207174908,0.022247859,0.022497188
1942-01-06,9.05,2.202764758,-0.00441015,-0.00440044
1942-01-07,9,2.197224577,-0.00554018,-0.005524862
1942-01-08,8.88,2.183801557,-0.01342302,-0.013333333
1942-01-09,8.85,2.180417459,-0.003384098,-0.003378378
1942-01-12,8.84,2.179286877,-0.001130582,-0.001129944
1942-01-13,9.02,2.199444334,0.020157457,0.020361991
1942-01-14,9.02,2.199444334,0,0
1942-01-15,9.04,2.201659174,0.00221484,0.002217295
1942-01-16,8.96,2.192770227,-0.008888947,-0.008849558
1942-01-19,8.96,2.192770227,0,0
1942-01-20,8.94,2.190535589,-0.002234638,-0.002232143
1942-01-21,8.81,2.17588744,-0.014648149,-0.014541387
1942-01-22,8.81,2.17588744,0,0
1942-01-23,8.84,2.179286877,0.003399437,0.003405221
1942-01-26,8.97,2.193885676,0.014598799,0.014705882
1942-01-27,8.99,2.196112848,0.002227172,0.002229654
1942-01-28,8.93,2.189416395,-0.006696454,-0.006674082
1942-01-29,8.91,2.187174241,-0.002242153,-0.002239642
1942-01-30,8.85,2.180417459,-0.006756782,-0.006734007
1942-02-02,8.84,2.179286877,-0.001130582,-0.001129944
1942-02-03,8.9,2.186051277,0.0067644,0.00678733
1942-02-04,8.97,2.193885676,0.007834399,0.007865169
1942-02-05,8.95,2.191653532,-0.002232144,-0.002229654
1942-02-06,8.85,2.180417459,-0.011236073,-0.011173184
1942-02-09,8.74,2.16791019,-0.012507269,-0.012429379
1942-02-10,8.62,2.154085085,-0.013825105,-0.013729977
1942-02-11,8.6,2.151762203,-0.002322881,-0.002320186
1942-02-13,8.62,2.154085085,0.002322881,0.002325581
1942-02-16,8.65,2.157559321,0.003474236,0.003480278
1942-02-17,8.49,2.138889,-0.018670321,-0.01849711
1942-02-18,8.48,2.13771045,-0.001178551,-0.001177856
1942-02-19,8.5,2.140066163,0.002355714,0.002358491
1942-02-20,8.47,2.136530509,-0.003535655,-0.003529412
1942-02-24,8.52,2.142416341,0.005885832,0.005903188
1942-02-25,8.46,2.135349174,-0.007067167,-0.007042254
1942-02-26,8.52,2.142416341,0.007067167,0.007092199
1942-02-27,8.59,2.150598736,0.008182395,0.008215962
1942-03-02,8.47,2.136530509,-0.014068227,-0.013969732
1942-03-03,8.6,2.151762203,0.015231695,0.015348288
1942-03-04,8.51,2.141241943,-0.010520261,-0.010465116
1942-03-05,8.38,2.125847914,-0.015394028,-0.015276146
1942-03-06,8.16,2.099244169,-0.026603746,-0.026252983
1942-03-09,8.2,2.104134154,0.004889985,0.004901961
1942-03-10,8.14,2.09679018,-0.007343974,-0.007317073
1942-03-11,7.98,2.076938411,-0.019851769,-0.01965602
1942-03-12,7.98,2.076938411,0,0
1942-03-13,8.03,2.083184528,0.006246116,0.006265664
1942-03-16,8.12,2.094330154,0.011145626,0.01120797
1942-03-17,8.29,2.115049969,0.020719815,0.020935961
1942-03-18,8.21,2.105352923,-0.009697046,-0.009650181
1942-03-19,8.2,2.104134154,-0.001218769,-0.001218027
1942-03-20,8.11,2.093097868,-0.011036286,-0.01097561
1942-03-23,8.15,2.098017927,0.004920059,0.004932182
1942-03-24,8.22,2.106570209,0.008552282,0.008588957
1942-03-25,8.16,2.099244169,-0.00732604,-0.00729927
1942-03-26,8.13,2.095560924,-0.003683245,-0.003676471
1942-03-27,8.05,2.085672091,-0.009888832,-0.009840098
1942-03-30,8.06,2.086913557,0.001241465,0.001242236
1942-03-31,8.01,2.080690761,-0.006222795,-0.006203474
1942-04-01,8.05,2.085672091,0.00498133,0.004993758
1942-04-02,8.11,2.093097868,0.007425777,0.007453416
1942-04-06,8.2,2.104134154,0.011036286,0.011097411
1942-04-07,8.16,2.099244169,-0.004889985,-0.004878049
1942-04-08,8.12,2.094330154,-0.004914015,-0.004901961
1942-04-09,7.99,2.07819076,-0.016139394,-0.016009852
1942-04-10,7.98,2.076938411,-0.001252348,-0.001251564
1942-04-13,7.96,2.074429,-0.002509412,-0.002506266
1942-04-14,7.83,2.05796251,-0.01646649,-0.016331658
1942-04-15,7.81,2.055404964,-0.002557546,-0.002554278
1942-04-16,7.82,2.056684555,0.001279591,0.00128041
1942-04-17,7.7,2.041220329,-0.015464226,-0.015345269
1942-04-20,7.79,2.05284086,0.011620531,0.011688312
1942-04-21,7.81,2.055404964,0.002564104,0.002567394
1942-04-22,7.79,2.05284086,-0.002564104,-0.002560819
1942-04-23,7.59,2.026831591,-0.026009268,-0.025673941
1942-04-24,7.55,2.021547563,-0.005284028,-0.005270092
1942-04-27,7.54,2.020222182,-0.001325381,-0.001324503
1942-04-28,7.47,2.010894999,-0.009327183,-0.00928382
1942-04-29,7.61,2.029463172,0.018568173,0.018741633
1942-04-30,7.66,2.036011984,0.006548812,0.006570302
1942-05-01,7.71,2.042518188,0.006506204,0.006527415
1942-05-04,7.77,2.050270164,0.007751977,0.007782101
1942-05-05,7.8,2.054123734,0.003853569,0.003861004
1942-05-06,7.79,2.05284086,-0.001282874,-0.001282051
1942-05-07,7.89,2.065596135,0.012755275,0.01283697
1942-05-08,7.89,2.065596135,0,0
1942-05-11,8,2.079441542,0.013845407,0.013941698
1942-05-12,7.94,2.071913275,-0.007528266,-0.0075
1942-05-13,7.81,2.055404964,-0.016508311,-0.016372796
